id_dataset,url,sursa,data_publicarii,an,titlu,titlu_clean,text_curat,nr_cuvinte_raw,nr_cuvinte_truncat,label,label_numeric,hash_continut
d24_v1_1856879,https://www.digi24.ro/stiri/externe/alexei-navalnii-ii-cheama-pe-rusi-sa-protesteze-zilnic-impotriva-razboiului-din-ucraina-putin-nu-e-rusia-1856879,digi24,2022-03-02 12:45,2022,Alexei Navalnîi îi cheamă pe ruși să protesteze zilnic împotriva războiului din Ucraina. „Putin nu e Rusia”,Alexei Navalnîi îi cheamă pe ruși să protesteze zilnic împotriva războiului din Ucraina. „Putin nu e Rusia”,"Alexei Navalnîi îi cheamă pe ruși să protesteze zilnic împotriva războiului din Ucraina. „Putin nu e Rusia”. Mișcarea socială a liderului opoziției ruse întemnițat Alexei Navalnîi a făcut luni un apel public de nesupunere civilă, îndemnându-i pe oameni să protesteze împotriva invaziei Rusiei în Ucraina. Ulterior, cel mai aprig adversar politic al lui Vladimir Putin a scris miercuri dimineață pe twitter că „ Putin nu este Rusia ”. „Putin a declarat război Ucrainei și încearcă să facă lumea să creadă că Ucraina a fost atacată de Rusia, adică de noi toți. Dar nu este corect"", a transmis echipa lui Navalnîi, citată de Reuters . „Trebuie să arătăm că nu sprijinim războiul. Fac apel la ruși să dea dovadă de nesupunere civilă. Nu tăceți"", a mai transmis echipa lui Alexei Navalnîi pe 28 februarie. Citește și: LIVE TEXT - A șaptea zi de război în Ucraina. Orașul Harkov sub asediu, clădiri distruse. Guvernatorul regiunii: 21 de morți, 112 răniți Miercuri dimineață, aceeași echipă care gestionează contul de twitter al opozantului Kremlinului a transmis un mesaj împărțit în doisprezece fragmente, prin care Alexei Navalnîi solicită proteste zilnice împotriva războiului în Rusia. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media Noi, Rusia, vrem să fim o națiune a păcii. Din păcate, puțini oameni ne-ar numi așa acum. Dar să arătăm măcar că nu devenim o națiune de oameni tăcuți și înspăimântați. O națiune de lași, care se prefac că nu observă războiul agresiv împotriva Ucrainei declanșat de țarul nostru evident nebun. Nu pot, nu vreau și nu voi rămâne tăcut, urmărind cum prostiile pseudo-istorice despre evenimentele de acum 100 de ani au devenit o scuză pentru ruși ca să ucidă ucraineni și pentru ucraineni că să ucidă ruși în timp ce se apără. Este al treilea deceniu al secolului 21 și ne uităm la știri despre oameni care ardeau în tancuri și casele bombardate. Jurnalele emisiunilor tv ne vorbesc despre amenințări reale de a începe un război nuclear. Eu sunt din URSS. M-am născut acolo, iar fraza principală din copilăria mea a fost „ lupta pentru pace ” . Fac apel la toată lumea să iasă în stradă și să lupte pentru pace. Putin nu este Rusia. Și dacă există ceva în Rusia în acest moment de care poți fi cel mai mândru, sunt cei 6.824 de oameni care au fost reținuți pentru că, fără niciun apel, au ieșit în stradă cu pancarte pe care scria „Fără război”. Unii spun că cineva care nu poate participa la un protest și nu riscă să fie arestat pentru asta nu poate face apel la el. Sunt deja în închisoare, așa că cred că pot. Nu mai putem aștepta. Oriunde te-ai afla, în Rusia, Belarus sau în cealaltă parte a planetei, mergi în piața principală a orașului tău în fiecare zi a săptămânii și la 14:00 în weekend și în zilele de sărbătoare. Dacă sunteți în străinătate, veniți la ambasada Rusiei. Dacă puteți organiza o demonstrație,",961,512,Adevărat,0,baa0317e6775a13608dc6beac3b5861cc1ae8cf2
d24_v1_1853795,https://www.digi24.ro/stiri/externe/de-la-comediant-la-presedinte-cine-este-volodimir-zelenski-1853795,digi24,2022-02-28 07:00,2022,Video&FotoDe la comediant la președinte. Cine este Volodimir Zelenski?,De la comediant la președinte. Cine este Volodimir Zelenski?,"De la comediant la președinte. Cine este Volodimir Zelenski?. Volodimir Zelenski a ajuns la putere acum cu trei ani, cu promisiunea că va pune capăt războiului cu separatiștii susținuți de Moscova. Însă în ultima vreme, situația a devenit tot mai amenințătoare și a culminat cu o invazie rusă. Dacă multă vreme a fost văzut drept actorul de comedie neexperimentat care a devenit președinte printr-o conjuctură, acum liderul de la Kiev capătă aură de erou . În timp ce rușii și-au trimis rachetele asupra orașelor ucrainene, Zelenski nu s-a clintit, atrăgând laude pentru calmul său și pentru modul în care își motivează concetățenii. În mod cert, fostul actor de comedie excelează la comunicare . Volodimir Zelenski, în sitcomul care l-a făcut celebru Deschide galeria foto Volodimir Zelenski, în sitcomul care l-a făcut celebru Volodimir Zelenski, pe scenă, ca actor Volodimir Zelenski, un adevărat showman Volodimir Zelenski în campanie electorală Volodimir Zelenski Președintele Ucrainei, Volodimir Zelenski, s-a dezbrăcat la bustul gol în momentul vaccinării anti-COVID Preşedintele ucrainean Volodimir Zelenski a declarat că are în vedere ruperea relaţiilor diplomatice cu Rusia. Volodimir Zelenski se adresează ucrainenilor în ziua atacului rus Volodimir Zelenski, pe linia frontului Volodimir Zelenski inspectează rachetele antitanc Javelin furnizate de SUA Volodimir Zelenski a luat cina alături de soldații de pe linia de apărare din Donbas, înainte de invazia rusă asupra Ucrainei Preşedintele ucrainean Volodimir Zelenski într-o vizită pe linia frontului în zona Mariupol (sud-estul Ucrainei), în aprilie 2021. Președintele Volodimir Zelenski a vizitat trupele ucrainene din Donabs și a mâncat împreună cu soldații. Președintele ucrainean Volodimir Zelenski. Volodimir Zelenski a vizitat trupele ucrainene din Donbas. Volodimir Zelenski a vizitat trupele ucrainene din Donbas. Președintele ucrainean Volodimir Zelenski. Președintele Ucrainei, Volodimir Zelenski. Volodimir Zelenski a renunțat la ținuta oficială în timp ce se adresează compatrioților atacați de ruși Volodimir Zelenski, actorul de comedie ajuns președinte al Ucrainei Preşedintele Ucrainei, Volodimir Zelenski. Președintele Ucrainei, Volodimir Zelenski, a fost sunat de președintele Joe Biden Președintele Ucrainei, Vladimir Zelenski a avut mai multe convorbiri telefonice după anunțul făcut de Putin privind independența regiunilor din Donbas. Boris Johnson și Volodimir Zelenski. Volodimir Zelenski și Papa Francisc. Volodimir Zelenski Klaus Iohannis i-a cerut lui Volodimir Zelensky respectarea drepturilor românilor din Ucraina. Volodimir Zelenski, președintele Ucrainei, se salută cu secretarul general NATO, Jens Stoltenberg, la o conferință de presă. Joe Biden și Volodimir Zelenski în timpul unei întâlniri din septembrie 2021. Volodîmîr Zelenski și Recep Erdogan au discutat la telefon despre relațiile bilaterale și susținerea acordată de Istanbul armatei ucrainene. Noul președinte al Ucrainei, Volodimir Zelenski. Președintele ucrainean, Volodimir Zelenski, după o reuniune a comisiei NATO-Ucraina. , Volodimir Zelenski și-a câștigat faima în Ucraina jucând într-o comedie TV („Sluga poporului”) rolul unui profesor de istorie cinstit și naiv care devine în mod neașteptat președinte după ce un elev îi publică o tiradă anticorupție care se viralizează. Zelenski: „Ucraina îşi poate dubla producţia militară dacă primeşte fonduri”. Germania îi va cumpăra sute de rachete Patriot Zelenski: „Pentru prima dată în război, o poziție inamică a fost capturată în întregime de sisteme robotice terestre și drone” Nicușor Dan, citat la",2088,512,Adevărat,0,53458feebf62fe351e5f5b00da07276c67cfb6eb
d24_v1_1857761,https://www.digi24.ro/stiri/externe/ambasadorul-ucrainei-la-onu-denunta-un-genocid-in-tara-sa-este-clar-ca-obiectivul-rusiei-nu-este-doar-ocuparea-1857761,digi24,2022-03-02 20:11,2022,Ambasadorul Ucrainei la ONU denunță un „genocid” în țara sa: „Este clar că obiectivul Rusiei nu este doar ocuparea”,Ambasadorul Ucrainei la ONU denunță un „genocid” în țara sa: „Este clar că obiectivul Rusiei nu este doar ocuparea”,"Ambasadorul Ucrainei la ONU denunță un „genocid” în țara sa: „Este clar că obiectivul Rusiei nu este doar ocuparea”. Ambasadorul Ucrainei la Naţiunile Unite, Serghei Kisliţia, a denunţat miercuri un „genocid” în curs de desfăşurare în ţara sa, comis de Rusia, într-un discurs rostit în faţa Adunării Generale a ONU în încheierea unei dezbateri de două zile. „Este deja clar că obiectivul Rusiei nu este doar ocuparea. Este un genocid”, a denunţat el, după ce a făcut o lungă paralelă cu Hitler şi invazia acestuia în Europa, scrie AFP, citată de Agerpres. „Este uşor să semnezi Carta ONU pe timp de pace, dar veniţi să o semnaţi pe timp de război”, după votul aşteptat în Adunarea Generală, a spus el, ţinând în mână mica broşură albastră pentru cele 193 de ţări membre ale organizaţiei reprezentate, la finalul discursului său, punctat de aplauze puternice. Omologul său rus, Vasili Nebenzia, a luat apoi cuvântul pentru a cere să nu se voteze rezoluţia propusă şi a reiterat că ţara sa doreşte doar să „oprească” conflictul din Donbas, în estul Ucrainei. „Obiectivele noastre vor fi atinse”, a promis el, calificând-o drept o „operaţiune” militară de „autoapărare” şi dând asigurări că armata rusă nu vizează civili. Organizația Națiunilor Unite a acordat un vot copleșitor pentru rezoluția prin care este condamnată invazia rusească în Ucraina și a cerut retragerea imediată a armatei ruse din țara vecină, într-o nouă expresie a indignării produse la nivel global de agresiunea rusească. Dintre cei 193 de membri, 141 au votat în favoarea rezoluției, 35 s-au abținut, iar 5 au votat împotrivă. Țările care au susținut Rusia au fost Coreea de Nord, Siria, Eritreea, și Belarus.",259,275,Adevărat,0,3b47aee888ea93b8cf72638b4b99dfc9a97154e8
d24_v1_1858991,https://www.digi24.ro/stiri/externe/ministrul-ucrainean-de-externe-rusii-pregatesc-o-operatiune-prin-care-sa-si-atace-propriul-teritoriu-pentru-a-da-vina-apoi-pe-ucraina-1858991,digi24,2022-03-03 17:00,2022,Ministrul ucrainean de externe: Rușii pregătesc o operațiune prin care să-și atace propriul teritoriu pentru a da vina apoi pe Ucraina,Ministrul ucrainean de externe: Rușii pregătesc o operațiune prin care să-și atace propriul teritoriu pentru a da vina apoi pe Ucraina,"Ministrul ucrainean de externe: Rușii pregătesc o operațiune prin care să-și atace propriul teritoriu pentru a da vina apoi pe Ucraina. Ministrul ucrainean de externe, Dimitri Kuleba, a avertizat joi că există semnale potrivit cărora rușii pregătesc o operațiune sub steag fals prin care să își atace propriul teritoriu pentru ca mai apoi să dea vina pe Ucraina. Într-o postare pe Twitter, Kuleba spune că Rusia ar putea recurge la o operațiune sub steag fals, în condițiile în care această țară își îndreaptă propriile rachete staționate în Ucraina spre teritoriul rusesc. „Rapoarte îngrijorătoare: Rușii ar fi îndreptat mai multe sisteme de lansare de rachete din satul rusesc de frontieră Popovka spre propriul teritoriu”, a scris Kuleba. „Cunoscând natura barbară a acțiunilor rusești, ne temem că ar putea fi pregătită o operațiune cu steag fals pentru a acuza Ucraina”, a adăugat acesta. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media Într-o altă postare, Kuleba scrie că „tactica de război barbară a Rusiei este de a se folosi de suferințele civililor provocate chiar de ea. Acum, Lavrov acuză Ucraina că împiedică evacuarea civililor. Spuneți-i șefului dumneavoastră să oprească bombardarea nediscriminatorie a orașelor ucrainene. Arătați lumii că Rusia este serioasă în privința negocierilor”.",204,222,Adevărat,0,efd330523473cdc92bbf9e5f0b3e31f9170e10e4
d24_v1_1847167,https://www.digi24.ro/stiri/externe/ocuparea-kievului-este-foarte-probabil-sa-intre-in-planurile-lui-putin-de-a-invada-ucraina-anunta-sefa-diplomatiei-britanice-1847167,digi24,2022-02-23 12:50,2022,"Ocuparea Kievului este „foarte probabil” să intre în planurile lui Putin de a invada Ucraina, anunță șefa diplomației britanice","Ocuparea Kievului este „foarte probabil” să intre în planurile lui Putin de a invada Ucraina, anunță șefa diplomației britanice","Ocuparea Kievului este „foarte probabil” să intre în planurile lui Putin de a invada Ucraina, anunță șefa diplomației britanice. Este „foarte probabil” ca Vladimir Putin să plănuiască ocuparea Kievului, a spus șefa diplomației britanice Liz Truss, informează Reuters . „Trupele rusești încercuiesc Ucraina și de aceea nu știm exact pe unde va avea loc invazia totală a Ucrainei”, a adăugat ministrul de externe al Marii Britanii. „Considerăm că este extrem de probabil ca el să îşi ducă la bun sfârşit planul pentru o invazie totală a Ucrainei ”, a afirmat Truss într-un interviu pentru Sky News în care a discutat criza din Ucraina . „Considerăm că este extrem de probabil că asta este ceea ce ia în considerare”, a adăugat ea, ca răspuns la o întrebare despre o eventuală ocupare a Kievului. În acelaşi timp, într-un interviu separat pentru postul de radio LBC, Liz Truss a precizat că Marea Britanie nu este încă sigură dacă trupele ruse au intrat în regiunile separatiste Lugansk şi Doneţk din estul Ucrainei, scrie Agerpres. „Nu avem dovezi verificate că s-a petrecut acest lucru”, a spus ea, răspunzând unei întrebări dacă desfăşurarea de trupe ruse în cele două regiuni , ordonată de Putin, s-a produs. „Situaţia este în prezent ambiguă. Trebuie să fim absolut clari când se va întâmpla asta”, a spus şefa diplomaţiei britanice. „Ce vreau să spun este că pe internet circulă tot felul de materiale false. Vreau să mă asigur că serviciile noastre de informaţii verifică pe deplin ce se întâmplă.” Șefa diplomației britanice, Liz Truss, s-a întâlnit cu ministrul de externe rus, Serghei Lavrov, la Moscova în data de 10 februarie. Marea Britanie: Am pregătit cele mai dure sancțiuni adoptate vreodată împotriva Rusiei După anunţul de marţi cu sancţiunile Londrei , care vizează trei oligarhi apropiaţi de Kremlin şi bănci ruse, Liz Truss a reamintit în interviul pentru Sky News că Marea Britanie este pregătită să meargă şi mai departe în cazul unei noi escaladări militare. Acest regim de sancţiuni , „cel mai dur adoptat vreodată împotriva Rusiei” de către Marea Britanie, va face ca „ Vladimir Putin , regimul său şi economia rusă să aibă de suferit”, a subliniat ea. „Însă vom merge şi mai departe dacă vedem o invazie totală în Ucraina”, a atras atenţia ministrul britanic de externe, oferind ca exemplu o limitare a accesului Moscovei pe pieţele britanice, în special în privinţa datoriei suverane. Aceste noi sancţiuni ar fi luate „în comun cu aliaţii noştri internaţionali”, a precizat Liz Truss. Guvernul britanic lucrează la o nouă serie de sancţiuni care vor fi anunţate în următoare zile şi care vor viza o listă mai lungă de oligarhi şi de apropiaţi de rang înalt ai lui Putin , potrivit Politico .",440,452,Adevărat,0,9286afaeea9027f94f98455d746973a272ce51da
d24_v1_1857335,https://www.digi24.ro/stiri/externe/reuters-de-ce-nu-au-reusit-fortele-aeriene-ale-rusiei-sa-isi-impuna-suprematia-in-razboiul-din-ucraina-1857335,digi24,2022-03-02 14:49,2022,Reuters: De ce nu au reușit forțele aeriene ale Rusiei să își impună supremația în războiul din Ucraina,Reuters: De ce nu au reușit forțele aeriene ale Rusiei să își impună supremația în războiul din Ucraina,"Reuters: De ce nu au reușit forțele aeriene ale Rusiei să își impună supremația în războiul din Ucraina. Forțele aeriene ale Rusiei încă nu au reușit să domine cerul Ucrainei, în ciuda avantajului numeric covârșitor pe care îl deține în fața armatei ucrainene, ceea ce explică parțial motivul pentru care forțele terestre ruse înaintează foarte greu prin teritoriul pe care l-au invadat, potrivit experților în domeniul militar. Primele șase zile ale invaziei au dat peste cap toate așteptările specialiștilor, care au rămas surprinși atât de ineficiența armatei rusești, cât și de capacitatea de rezistență a armatei și a poporului ucrainean, scrie Reuters . Înainte ca Rusia să invadeze Ucraina , serviciile de informații americane prevedeau un asalt fulminant al Moscovei, care va mobiliza rapid vasta putere aeriană de care dispune pentru a domina cerul de deasupra Ucrainei. Dar, primele șase zile ale invaziei au dat peste cap așteptările experților, în timp ce Moscova s-a folosit de forțele sale aeriene într-un mod atât de prudent încât oficialii americani nu își pot explica de ce Rusia nu și-a asumat mai multe riscuri. „Nu prea sunt dispuși să își asume riscuri mari cu propriile lor aeronave și piloți”, a spus un oficial de top al Apărării din SUA. Depășită cu mult de armata Rusiei atât ca mărime, cât și ca capacitate de distrugere, forțele aeriene ale Ucrainei încă zboară deasupra țării, iar apărarea sa antiaeriană a rămas viabilă – date care îi derutează pe experții militari. În ciuda bombardamentelor inițiale, aviația și apărarea antiaeriană a Ucrainei rămân active După salvele trase la începutul invaziei din 24 februarie, analiștii se așteptau ca armata rusă să încerce să distrugă imediat forțele aeriene și apărarea aeriană ale Ucrainei. Acesta ar fi fost „pasul următor logic și de așteptat, așa cum s-a întâmplat în aproape fiecare conflict militar din 1938 și până acum”, a scris grupul de experți RUSI de la Londra, într-un articol intitulat „ Cazul misterios al dispariției forțelor aeriene ale Rusiei ”. În schimb, avioanele de luptă ale forțelor aeriene ucrainene continuă să efectueze atacuri asupra țintelor de la sol și asupra avioanelor rusești. Spațiul aerian al Ucrainei este în continuare contestat. Trupele ucrainene înarmate cu rachete sol-aer sunt o amenințare pentru aeronavele rusești și reușesc să reprezinte un risc real pentru piloții ruși care încearcă să ofere sprijin forțelor terestre. Rusia recunoaște pentru prima oară că a suferit pierderi umane în Ucraina. Riscuri și costuri tot mai mari pentru Rusia, cu cât războiul se prelungește mai mult Una dintre multele întrebări rămase fără răspuns legate de invazia Ucrainei este de ce Rusia a lansat o campanie militară cu costuri uriașe și obiective maxime în condițiile în care refuză să se folosească de majoritatea avioanelor sale de luptă, scrie RUSI. O mare parte din cele în jur de 300 de avioane de luptă moderne pe care Rusia le-a poziționat în apropierea zonelor de contact din nordul, estul și sudul Ucrainei par să fi rămas la sol în primele patru zile ale invaziei. „Sunt o mulțime de lucruri derutante pe care le fac [rușii]”, a spus Rob",1247,512,Adevărat,0,82eb2fb5d5664f8e294ce78639fb9edcb6848aa3
d24_v1_1857525,https://www.digi24.ro/stiri/primii-raniti-ucraineni-adusi-in-romania-o-femeie-si-fiul-ei-de-20-ani-vor-ajunge-la-spitalul-militar-din-galati-1857525,digi24,2022-03-02 16:35,2022,Primii răniți ucraineni aduși în România. O femeie și fiul ei de 20 ani vor ajunge la Spitalul Militar din Galați,Primii răniți ucraineni aduși în România. O femeie și fiul ei de 20 ani vor ajunge la Spitalul Militar din Galați,"Primii răniți ucraineni aduși în România. O femeie și fiul ei de 20 ani vor ajunge la Spitalul Militar din Galați. Doi răniți în conflictul din Ucraina - o femeie de 40 de ani și un bărbat de 20 de ani - urmează să ajungă la Spitalul Militar „Aristide Serfioti” din Galați, potrivit reprezentanților Prefecturii Galați. Acestea sunt primele victime ale conflictului armat din Ucraina care ajung în unitățile medicale din România. Două persoane rănite în atacurile din Ucraina urmează să fie transferate, miercuri, la Spitalul Militar ""Aristide Serfioti"" din Galaţi, a declarat purtătorul de cuvânt al grupului operaţional din cadrul Prefecturii Galaţi, Teodora Diaconiţă, citată de Agerpres. Potrivit acesteia, cei doi răniţi vor fi preluaţi de echipajele SMURD, la Punctul de Trecere a Frontierei Galaţi-Rutier. Este vorba despre o femeie în vârstă de 40 de ani şi un tânăr de 20 de ani, amândoi cu plăgi împuşcate. Victimele au fost operate în Ucraina, iar starea lor de sănătate este stabilă. Este pentru prima oară când persoane rănite în conflictul din Ucraina sunt transferate într-un spital din România.",160,178,Adevărat,0,5319c4e8513f2e551191852b18181e11ebd4c1ce
d24_v1_1854043,https://www.digi24.ro/stiri/actualitate/politica/ciolacu-trebuie-sa-existe-un-blocaj-total-pe-teritoriul-romaniei-al-oricaror-firme-rusesti-si-al-oamenilor-de-afaceri-rusi-1854043,digi24,2022-02-28 10:05,2022,Ciolacu: Trebuie să existe un blocaj total pe teritoriul României al oricăror firme ruseşti şi al oamenilor de afaceri ruşi,Ciolacu: Trebuie să existe un blocaj total pe teritoriul României al oricăror firme ruseşti şi al oamenilor de afaceri ruşi,"Ciolacu: Trebuie să existe un blocaj total pe teritoriul României al oricăror firme ruseşti şi al oamenilor de afaceri ruşi. Marcel Ciolacu a declarat, luni, la sediul PSD, că în România trebuie să existe un blocaj total al oricăror firme ruseşti şi al oamenilor de afaceri ruşi. Președintele social democrat a precizat că a stat de vorbă cu Florin Cîțu și declarația comună ce va fi adoptată în Camerele reunite ale Parlamentului va cuprinde și ""elemente din sancţiunile decise la nivelul UE asupra Rusiei "". ”Trebuie să existe un blocaj total pe teritoriul României al oricăror firme ruseşti şi al oamenilor de afaceri ruşi”, a spus Marcel Ciolacu. Liderul PSD a mai precizat că a stat de vorbă cu președintele PNL, Florin Cîţu, iar Senatul şi Camera Deputaţilor se reunesc luni, în şedinţă comună pentru a adopta o declaraţie politică cu privire la situaţia din Ucraina , care va cuprinde ""elemente din sancţiunile decise la nivelul UE"". ""Am vorbit cu domnul preşedinte Florin Cîţu şi am convocat împreună un plen comun pentru o declaraţie a Parlamentului României în ceea ce priveşte evenimentele din Ucraina. În această declaraţie vom veni şi cu elemente din sancţiunile decise la nivelul UE şi vrem să fim foarte bine înţeleşi că ceea ce se întâmplă în Ucraina în anul 2022 depăşeşte limitele de acceptare, un stat suveran este atacat şi, în acest moment, toată lumea ne uităm fără să intervenim mai ferm"", a afirmat el. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media Senatul şi Camera Deputaţilor se reunesc luni, în şedinţă comună pentru a adopta o declaraţie politică cu privire la situaţia din Ucraina, a declarat, luni, și preşedintele Senatului, liderul liberal Florin Cîţu, potrivit Agerpres. ""Am discutat azi-dimineaţă cu preşedintele Camerei Deputaţilor, Marcel Ciolacu, şi vom avea plen reunit astăzi, la o oră pe care o vom anunţa, pentru a adopta o declaraţie politică pe tema situaţiei din Ucraina. Trebuie să fie cât mai repede acest plen"", a precizat Cîţu. El a subliniat că întreaga clasă politică trebuie să acţioneze ""ferm"" în contextul războiului din Ucraina.",348,365,Adevărat,0,be51519d868ab9e7aaeeef92659903412bc77a6a
d24_v1_1853997,https://www.digi24.ro/stiri/externe/bursele-europene-scad-din-cauza-razboiului-lui-putin-in-ucraina-1853997,digi24,2022-02-28 11:38,2022,Bursele europene scad din cauza războiului lui Putin în Ucraina,Bursele europene scad din cauza războiului lui Putin în Ucraina,"Bursele europene scad din cauza războiului lui Putin în Ucraina. Acțiunile Societe Generale, banca franceză care deţine grupul rusesc Rosbank, şi ale Renault, producătorul auto care controlează compania auto rusă Avtovaz, au scăzut semnificativ luni, după sancţiunile impuse Rusiei pentru invadarea Ucrainei, transmite Reuters. La Bursa de la Paris, titlurile SocGen şi Renault înregistrau luni dimineaţă scăderi de 6,5% şi, respectiv, de 6,4%. Şi indicii bursieri din ţările Europei Centrale au scăzut luni cu până la 5%, în timp ce forintul ungar şi alte monede s-au depreciat semnificativ, după ce atacul Rusiei a stimulat apetitul investitorilor pentru valorile de refugiu. De altfel, pieţele se aşteaptă la sporirea volatilităţii şi la noi sancţiuni împotriva Rusiei, transmite Agerpres. Bursele din ţările Europei Centrale înregistrau luni dimineaţă scăderi între 2% şi 5%, grupul bancar ungar OTP confruntându-se cu un declin de peste 9%, în timp ce forintul ungar, coroana cehă şi zlotul polonez s-au depreciat şi mai mult. „ Vedem tendinţa sporită a investitorilor spre valorile de refugiu. Nu aş numi-o panică, dar cu siguranţă vedem unele evoluţii riscante"", a avertizat Michal Brozka, economist la Komercni Banka în Praga. Şi indicele pan-European STOXX 600 a scăzut cu 2,1%, indicele principal DAX al Bursei de la Frankfurt cu 2%, Indicele CAC 40 al Bursei de la Paris cu 3%, în timp ce indicele FTSE 100 al Bursei de la Londra înregistra un declin de 0,9%. Băncile europene cele mai expuse la Rusia, inclusiv Raiffeisen Bank, UniCredit şi Societe Generale, înregistrau declinuri între 6,3% şi 15,8%, în timp ce indicele bancar al zonei euro a scăzut cu 5,2%. Preţul barilului de petrol Brent cu livrare în aprilie a crescut luni cu 4,79% în deschiderea Bursei din Londra, fiind cotat la 102,6 dolari pe piaţa futures, ceea ce reprezintă un nou maxim istoric începând din septembrie 2014. Bursa de la Moscova se deschide cu întârziere Rusia a interzis brokerilor să tranzacționeze portofoliile străinilor care vor să vândă active rusești, iar Bursa din Moscova a amânat cu 3 ore începerea tranzacționării luni dimineață. Banca centrală a crescut brusc dobânda de la 9,5% la 20%, după ce rubla s-a prăbușit din cauza sancțiunilor impuse Rusiei. Și bursa din Belarus se deschide mai târziu cu o oră, în timp ce piața se pregătește pentru o vânzări uriașe. Rubla rusească a coborât luni la un minim istoric, după ce țările occidentale au anunțat noi sancțiuni pentru a pedepsi Rusia pentru invadarea Ucrainei . Banca centrală a Rusiei a anunțat că a ordonat brokerilor să suspende executarea tuturor ordinelor de tranzacționare ale entitățil or juridice străine și persoanel or care vor să-și vândă investițiile rusești, potrivit BBC . D e asemenea, Banca centrală a Rusiei a majorat ratele dobânzilor la 20% de la 9,5% după ce rubla s-a prăbușit, potrivit The Guardian. Comisia Europeană, Statele Unite, Canada şi Marea Britanie au decis sâmbătă îngheţarea activelor Băncii Centrale a Rusiei, iar unele bănci ruseşti au fost excluse din sistemul interbancar SWIFT , un instrument esenţial pentru finanţele globale. Citește și: Marea Britanie dă o nouă lovitură Rusiei și oligarhilor ruși: Nu este loc pentru",504,512,Adevărat,0,fc5bf94517ce94e9f1e68a3effcacb46675c0738
d24_v1_1812985,https://www.digi24.ro/stiri/externe/departamentul-de-stat-ordona-ca-familiile-diplomatilor-americani-din-kiev-sa-paraseasca-ucraina-1812985,digi24,2022-01-24 03:57,2022,Departamentul de Stat ordonă ca familiile diplomaților americani din Kiev să părăsească Ucraina,Departamentul de Stat ordonă ca familiile diplomaților americani din Kiev să părăsească Ucraina,"Departamentul de Stat ordonă ca familiile diplomaților americani din Kiev să părăsească Ucraina. Departamentul de Stat a dispus duminică plecarea tuturor membrilor de familie care însoțesc personalul Ambasadei SUA din Kiev, invocând „amenințarea unei acțiuni militare rusești”. De asemenea, Washingtonul permite ca personalul neesențial să părăsească țara și îi sfătuiește în general pe cetățenii americani din Ucraina să ia în considerare plecarea din această țară. CNN a relatat vineri că Ambasada SUA de la Kiev a solicitat Departamentului de Stat să ia această măsură, în condițiile în care Rusia a continuat să adune forțe și echipamente în apropierea granițelor Ucrainei, stârnind temeri privind o nouă invazie. Decizia, anunțată prin intermediul unui comunicat de presă, subliniază temerile tot mai mari ale Washingtonului cu privire la o intervenție militară iminentă a Federației Ruse în Ucraina, subliniază The Washington Post. Este, totodată, un indiciu că eforturile de dezescaladare a crizei au eșuat, în ciuda discuțiilor dintre secretarul de stat Antony Blinken și ministrul rus de externe Serghei Lavrov, care au avut loc vineri la Geneva . „Condițiile de securitate, în special de-a lungul granițelor Ucrainei, în Crimeea ocupată de Rusia și în estul Ucrainei controlat de Rusia, sunt imprevizibile și se pot deteriora rapid”, arată Departamentul de Stat în comunicat. „Cetățenii americani aflați în Ucraina ar trebui să ia în considerare plecarea acum, folosind opțiuni de transport comercial sau alte opțiuni de transport privat”, subliniază mesajul transmis de Washington. Oficialii americani au subliniat că Ambasada SUA de la Kiev va rămâne deschisă, iar Washingtonul va continua să sprijine Ucraina în fața agresiunii rusești. Ei au refuzat să precizeze numărul cetățenilor americani care se află în Ucraina și nu au dorit să ofere mai multe detalii nici despre motivul pentru care ordinul a fost dat acum. S-au limitat să reamintească declarația recentă a președintelui Joe Biden că o invazie rusă „ar putea avea loc în orice moment”. De asemenea, oficialii americani spun că au informații despre un plan rusesc de a invada Ucraina, dar recunosc că nu cunosc intențiile finale ale Moscovei. Sâmbătă, Marea Britanie a acuzat guvernul rus că urmărește să instaleze un politician ucrainean pro-rus la Kiev. Bineînțeles, Ministerul rus de Externe neagă orice intenție de a ataca Ucraina și a acuzat guvernele occidentale că prin dezinformare urmăresc, de fapt, să intensifice tensiunile în zonă. Cea mai recentă evaluare a Ministerului ucrainean al Apărării, dezvăluită de CNN săptămâna trecută, estimează că Rusia a desfășurat în prezent peste 127.000 de soldați în regiune. Citiți și: Blinken îl avertizează pe Putin: Dacă un singur militar rus pune piciorul în Ucraina, va declanşa un răspuns „sever” din partea SUA",425,434,Adevărat,0,c59ed6f33ec4d75fefbc0c3ba61fda79818fe76c
