id,url,titlu,data,sursa_site,sectiune,text_curat,nr_cuvinte,tags,autor,matched_core,matched_hybrid,audit_thematic_pass,found_on_page,calitate_extractie,label,label_numeric,hash_continut,nr_cuvinte_pre_clean,cleaning_actions
g4m_v2_00241,https://www.g4media.ro/rusia-sustine-ca-a-recucerit-10-sate-din-regiunea-kursk-in-doua-zile.html,Rusia susține că a recucerit 10 sate din regiunea Kursk în două zile,2024-09-12T12:27:40+00:00,g4media.ro,,"Rusia susține că a recucerit 10 sate din regiunea Kursk în două zile Rusia a declarat joi că armata sa a recucerit 10 localități din regiunea sa de frontieră Kursk, unde Ucraina a lansat luna trecută o incursiune transfrontalieră majoră, relatează Agenția France-Presse (AFP), citată de The Guardian . „Unități ale grupului de trupe ‘Nord’ au eliberat 10 așezări în decurs de două zile”, a precizat Ministerul Apărării într-un comunicat postat pe canalul său Telegram. Potrivit BBC , ar fi vorba despre sate Apanasovka, Byakhovo, Vishnevka, Viktorovka, Vnezapnoye, Gordeyevka, Krasnooktyabrskoye, Obukhovka, Snagost și (satul) 10 octombrie”. În plus, „două contraatacuri inamice au fost respinse” în direcția așezărilor Fanaseyevka și Snagost, iar „o tentativă de atac a fost zădărnicită” în direcția așezării Olgovka, mai susține Moscova. În seara zilei de 10 septembrie, canalele de Telegram ruse și ucrainene au început să relateze despre ofensiva trupelor ruse în regiunea Kursk, invadată de forțele armate ucrainene la începutul lunii august. În special, proiectul de monitorizare ucrainean Deep State a scris că armata rusă „a început operațiuni active de asalt, transportând vehicule blindate mai întâi peste Seim și apoi peste râuri mai mici”. Rusia a reușit să transporte forțe blindate peste râul Seim în ciuda loviturilor ucrainene asupra podurilor, a scris expertul militar american Rob Lee. Canalele rusești pro-război Telegram au susținut că armata rusă avansează rapid spre est și, ca urmare, a reușit să elibereze districtul Korenevsky din regiunea Kursk. Revenim cu detalii….",240,razboi ucraina|recucerire sate|regiunea kursk|rusia moscova,Ștefan Munteanu,1,0,1,13,excelenta,stire_credibila,0,bd35e6578b3337e9,240,
g4m_v2_00237,https://www.g4media.ro/putin-l-a-trimis-pe-soigu-la-phenian-unde-a-purtat-discutii-cu-kim-jong-un.html,"Putin l-a trimis pe Șoigu la Phenian, unde a purtat discuții cu Kim Jong-un",2024-09-13T12:17:02+00:00,g4media.ro,,"Putin l-a trimis pe Șoigu la Phenian, unde a purtat discuții cu Kim Jong-un Relatările privind cooperarea dintre Rusia și Coreea de Nord au crescut constant de la invazia Ucrainei, iar agențiile de presă rusești scriu astăzi despre cel mai recent exemplu de consolidare a alianței dintre cele două state. Serghei Șoigu, înalt responsabil cu securitatea la Moscova, a purtat discuții cu liderul nord-coreean Kim Jong Un în timpul unei vizite efectuate vineri la Phenian, relatează Sky News . Vizita a avut loc într-un moment critic al războiului din Ucraina, în timp ce SUA afirmă că Coreea de Nord a furnizat Rusiei muniție și rachete balistice. Moscova și Phenianul au negat transferurile de arme, dar au promis să intensifice legăturile militare. Șoigu a fost ministrul rus al apărării până în luna mai, iar în prezent este secretar al Consiliului de Securitate, care îi reunește pe Vladimir Putin, șefii armatei și ai serviciilor sale de informații și alte personalități de rang înalt. „Ca parte a dialogului strategic continuu dintre țările noastre, a avut loc un schimb substanțial de opinii cu colegii coreeni cu privire la o gamă largă de chestiuni de pe agenda bilaterală și internațională”, a declarat Consiliul de Securitate, citat de agenția de presă de stat RIA. Moscova a afirmat că întâlnirile au avut loc într-o „atmosferă excepțională de încredere și prietenie” și vor aduce o contribuție importantă la punerea în aplicare a acordurilor încheiate între Putin și Kim la summitul lor de acum trei luni.",247,Coreea de Nord|razboi ucraina|rusia moscova|serghei soigu|vizita phenian,Ștefan Munteanu,1,0,1,13,excelenta,stire_credibila,0,fe3f67e71f66c3cd,247,
g4m_v2_00235,https://www.g4media.ro/ft-ue-se-pregateste-sa-acorde-imprumuturi-in-valoare-de-pana-la-40-de-miliarde-de-euro-pentru-ucraina-pana-la-finalul-anului-indiferent-de-participarea-sua.html,"FT: UE se pregătește să acorde împrumuturi în valoare de până la 40 de miliarde de euro pentru Ucraina, până la finalul anului, indiferent de participarea SUA",2024-09-17T05:38:25+00:00,g4media.ro,,"FT: UE se pregătește să acorde împrumuturi în valoare de până la 40 de miliarde de euro pentru Ucraina, până la finalul anului, indiferent de participarea SUA UE se pregătește să acorde Ucrainei noi împrumuturi în valoare de până la 40 de miliarde de euro până la sfârșitul anului, indiferent de participarea SUA, după ce planul G7 de a utiliza activele rusești înghețate pentru a ajuta Kievul a eșuat, relatează Financial Times (FT). Demersul unilateral vine pe fondul îngrijorării Bruxelles-ului că Ungaria va împiedica blocul să ofere garanțiile de care are nevoie SUA pentru a participa la planul de înghețare a activelor, potrivit a trei persoane implicate în discuții, citată de FT. Guvernul lui Viktor Orbán, cel mai pro-rus lider din UE, a încercat să amâne luarea unei decizii privind sistemul de înghețare a activelor până după alegerile prezidențiale din SUA din 5 noiembrie. Bruxelles-ul trebuie însă să înceapă să lucreze la orice alternativă în următoarele câteva săptămâni, deoarece o astfel de măsură s-ar baza pe competențe care expiră la sfârșitul anului. Fondurile sunt destinate să sprijine stabilitatea financiară a Ucrainei, care se confruntă cu un deficit de finanțare de 38 de miliarde de dolari în 2025, potrivit Kievului și FMI. Țara se bazează pe ajutorul extern pentru a continua să funcționeze, în timp ce Rusia intensifică atacurile asupra infrastructurii sale. Conform unui proiect de propunere juridică consultat de FT, UE va acorda Ucrainei un număr nespecificat de miliarde sub formă de împrumuturi până la sfârșitul anului 2024. O astfel.",250,acordare imprumuturi|miliarde euro|razboi ucraina|Uniunea Europeană,Ștefan Munteanu,1,0,1,13,excelenta,stire_credibila,0,d371fbf2c41ef492,778,
g4m_v2_00234,https://www.g4media.ro/video-zelenski-sustine-ca-planul-de-victorie-pentru-ucraina-este-90-finalizat-si-kievul-se-pregateste-sa-il-prezinte-aliatilor-saptamana-viitoare.html,VIDEO Zelenski susține că „planul de victorie” pentru Ucraina este „90%” finalizat și Kievul se pregătește să îl prezinte aliaților săptămâna viitoare,2024-09-17T09:46:32+00:00,g4media.ro,,"Zelenski susține că „planul de victorie” pentru Ucraina este „90%” finalizat și Kievul se pregătește să îl prezinte aliaților săptămâna viitoare Volodimir Zelenski a declarat că „Planul său de victorie” pentru Ucraina este finalizat în proporție de peste 90% și că Kievul se pregătește să îl prezinte aliaților săptămâna viitoare, relatează The Telegraph . În discursul său de luni seara, președintele ucrainean a declarat că „pașii necesari pentru Ucraina au fost deja clar definiți”. „Acești pași ne vor oferi cele mai puternice poziții posibile pentru a aduce pacea – o pace reală și justă. Pentru fiecare pas, avem o listă clară de acțiuni – ce anume este necesar și ce ne va consolida eforturile. Throughout the day, we held various meetings to prepare our Ukrainian Victory Plan. Each point is filled with real substance—military, political, diplomatic, and economic. Key figures for every area have been involved. The necessary steps for Ukraine are already clearly defined.… pic.twitter.com/T8P32L8ua9 — Volodymyr Zelenskyy / Володимир Зеленський (@ZelenskyyUa) September 16, 2024 „Nu există nimic imposibil în acest plan. Peste 90% din el este deja stabilit”.",180,plan pace|razboi ucraina|video|Volodimir Zelenski,Ștefan Munteanu,1,0,1,13,excelenta,stire_credibila,0,4accbcbeb3084282,181,prefix_editorial
g4m_v2_00233,https://www.g4media.ro/politico-ofensiva-ucraineana-in-regiunea-kursk-a-fost-ideea-lui-zelenski-unii-generali-inclusiv-zalujnii-au-fost-impotriva-acestui-plan.html,"Politico: Ofensiva ucraineană în regiunea Kursk a fost ideea lui Zelenski / Unii generali, inclusiv Zalujnîi, au fost împotriva acestui plan",2024-09-17T12:43:19+00:00,g4media.ro,,"Politico: Ofensiva ucraineană în regiunea Kursk a fost ideea lui Zelenski / Unii generali, inclusiv Zalujnîi, au fost împotriva acestui plan Ideea unei ofensive în regiunea rusă Kursk a fost propusă inițial de președintele Volodimir Zelenski, au declarat doi oficiali militari ucraineni de rang înalt pentru Politico, citat de BBC . Acesta a lansat ideea pentru prima dată la începutul acestui an, iar comandantul-șef ucrainean de atunci, Valeri Zalujnîi, a replicat că „nu există un al doilea pas clar” în planul operațiunii post-frontieră. Zalujnîi a demisionat din funcția de comandant-șef pe 8 martie și a fost numit ambasador la Londra. Vorbind sub protecția anonimatului, cele două surse ale Politico îl numesc, de asemenea, pe comandantul Brigăzii 80 de asalt aeropurtat, Emil Ishkulov, printre cei care s-au împotrivit operațiunii. El a fost îndepărtat din această funcție în iulie, ceea ce a provocat proteste deschise din partea personalului de comandă al brigăzii. Versiunea evenimentelor prezentată de sursele publicației diferă de modul în care pregătirile pentru operațiunea din regiunea Kursk au fost prezentate în alte publicații media. În acestea, rolul principal a fost acordat actualului comandant-șef al Forțelor Armate ale Ucrainei, Oleksandr Sîrski; s-a afirmat că el a fost cel care a conceput planul, care a fost ținut secret față de toată lumea, cu excepția unui cerc restrâns de asociați apropiați; Sîrski, după cum au scris presa, i-a vorbit lui Zelenski despre planul său strict unu la unu.",235,generali ucraineni|ofensiva kursk|Oleksandr Sirski|razboi ucraina|regiune rusa|Valeri Zalujnîi|Volodimir Zelenski,Ștefan Munteanu,1,0,1,13,excelenta,stire_credibila,0,dd575d4175fd8155,235,
g4m_v2_00232,https://www.g4media.ro/zelenski-anunta-ca-planul-de-victorie-al-ucrainei-este-gata.html,Zelenski anunță că „planul de victorie” al Ucrainei este gata,2024-09-19T07:18:36+00:00,g4media.ro,,"Zelenski anunță că „planul de victorie” al Ucrainei este gata Președintele Volodimir Zelenski a declarat miercuri că „Planul său de victorie”, menit să aducă pacea în Ucraina, menținând în același timp țara puternică și evitând toate „conflictele înghețate”, a fost finalizat după numeroase consultări, relatează Reuters . Zelenski s-a angajat luna trecută să își prezinte planul președintelui american Joe Biden, probabil săptămâna viitoare, când acesta va participa la sesiunile Consiliului de Securitate și ale Adunării Generale a ONU. Zelenski a furnizat zilnic informații actualizate cu privire la pregătirea planului, dar a dat puține indicii cu privire la conținutul acestuia, precizând doar că urmărește să creeze condiții acceptabile pentru Ucraina, aflată în conflict cu Rusia de mai bine de doi ani și jumătate. „Astăzi, se poate spune că planul nostru de victorie este pe deplin pregătit. Au fost definite toate punctele, toate zonele-cheie de concentrare și toate completările detaliate necesare ale planului”, a declarat Zelenski în discursul său video nocturn. „Cel mai important lucru este hotărârea de a-l pune în aplicare”, a adăugat el. Zelenski a spus că nu există nicio alternativă la pace, „nicio înghețare a războiului sau orice alte manipulări care ar amâna pur și simplu agresiunea rusă la o altă etapă”. Marți, președintele a declarat că o întâlnire cu comandanții de rang înalt a produs „un conținut bun și puternic” în termeni militari, „exact genul care poate consolida semnificativ Ucraina”. Zelenski a folosit ca bază pentru negocieri un plan de pace pe care l-a prezentat la sfârșitul anului.",250,plan victorie|pregatire gata|razboi ucraina|Volodimir Zelenski,Ștefan Munteanu,1,0,1,13,excelenta,stire_credibila,0,c064376f1918eade,384,
g4m_v2_00229,https://www.g4media.ro/ucraina-considera-inacceptabil-posibilul-transfer-al-crimeii-sub-mandat-onu-pana-la-crearea-conditiilor-pentru-organizarea-unui-referendum.html,"Ucraina consideră inacceptabil posibilul transfer al Crimeii sub mandat ONU, până la crearea condiţiilor pentru organizarea unui referendum",2024-09-20T09:29:55+00:00,g4media.ro,,"Ucraina consideră inacceptabil posibilul transfer al Crimeii sub mandat ONU, până la crearea condiţiilor pentru organizarea unui referendum Ministerul de externe al Ucrainei a respins în termeni fără echivoc posibilitatea plasării Crimeii sub mandat ONU până la crearea condiţiilor pentru organizarea unui referendum care să respecte toate normele democratice în această peninsulă ucraineană anexată de Rusia în 2014, după ce şeful diplomaţiei poloneze Radoslaw Sikorski a făcut o propunere în acest sens, relatează agenţiile de presă EFE şi Unian. „Integritatea teritorială a Ucrainei nu a fost şi nu va face niciodată obiectul unei dezbateri sau al unui compromis. Crimeea este Ucraina. Punct”, a transmis Ministerul ucrainean de Externe într-un comunicat emis târziu joi seara. MAE ucrainean subliniază în comunicat că peninsula Crimeea se află în interiorul frontierelor Ucrainei recunoscute la nivel internaţional în 1991 şi insistă că singura soluţie acceptabilă este de a forţa Kremlinul să părăsească acest teritoriu. Ministrul polonez de externe a sugerat internaţionalizarea temporară a statutului Crimeii ca unul dintre compromisurile posibile pentru a obţine pacea între Ucraina şi Rusia prin negocieri. Sikorski a făcut aceste remarci în timpul forumului Strategiei Europene de la Yalta (YES), desfăşurat între 8 şi 9 septembrie la Kiev. Propunerile sale au fost aduse abia joi în atenţia publicului larg, după ce au fost difuzate de agenţia de presă Interfax-Ukraina. Potrivit acestuia, peninsula ucraineană este importantă din punct de vedere simbolic pentru liderul rus Vladimir Putin, precum şi importantă strategic pentru Ucraina. Prin urmare, în opinia sa, Kievul şi Moscova nu vor.",250,mandat ONU|peninsula crimeea|razboi ucraina|transfer inacceptabil,Redacția,1,0,1,13,excelenta,stire_credibila,0,879e6b424dcae5bf,307,
g4m_v2_00228,https://www.g4media.ro/stoltenberg-ucraina-n-a-fost-niciodata-mai-aproape-de-nato-usa-este-deschisa-si-va-adera.html,"Stoltenberg: ”Ucraina n-a fost niciodată mai aproape de NATO”, uşa este deschisă şi va adera",2024-09-20T12:14:58+00:00,g4media.ro,,"Stoltenberg: ”Ucraina n-a fost niciodată mai aproape de NATO”, uşa este deschisă şi va adera Ucraina nu a fost niciodată mai aproape de NATO, uşa este deschisă, iar Ucraina va adera la Alianţa Nord-Atlantică, dă asigurări Jens Stoltenberg, relatează Euronews, transmite News.ro. ”De când am preluat funcţia de secretar general, în 2014, lumea care ne înconjoară s-a schimabt profund”, a dat asigurări, într-un discurs de adio, secretarul general în exerciţiiu al NATO. „The quickest way to end the war is to lose it. But that will not bring peace. It will bring Russian occupation.” – Jens Stoltenberg. He urged to give Ukraine more weapons – „The paradox is that the more weapons for Ukraine we are able to deliver, the more likely it is that we… pic.twitter.com/JaLO2f6CY6 — Anton Gerashchenko (@Gerashchenko_en) September 19, 2024 ”Azi, preşedintele (rus Vladimir) Putin crede că-şi poate atinge obiectivele pe câmpul de luptă. Iar el crede că ne poate atinge. De aceea continuă să-şi poarte războiul brutal”, a denunţat el. ”Eu nu cred că-l putem face pe Putin să-şi schimbe părerea. Dar cred că-i putem schimba calculul. Dând Ucrainei mai multe arme, îl putem face pe Putin să înţeleagă că nu poate obţine ceea ce vrea cu forţa, şi să facem acest lucru atât de costitsitor încât el să trebuiască să accepte că Ucraina are dreptul democratic suveran de a exista ca naţiune democratică suverană”, a subliniat el. În timpul mandatului lui Jens Stoltenberg, NATO şi-a consolidat apărarea şi a trecut de la niciunul la.",250,jens stoltenberg|nato alianta. usa deschisa aderare|razboi ucraina,Redacția,1,0,1,13,excelenta,stire_credibila,0,bc922259bb0a6b17,321,
g4m_v2_00227,https://www.g4media.ro/zelenski-spera-ca-sua-ii-vor-sprijini-planul-pentru-victorie-in-ucraina-dependent-de-decizii-aliate-rapide.html,"Zelenski speră că SUA îi vor sprijini „planul pentru victorie” în Ucraina, dependent de decizii aliate rapide",2024-09-20T14:06:26+00:00,g4media.ro,,"Zelenski speră că SUA îi vor sprijini „planul pentru victorie” în Ucraina, dependent de decizii aliate rapide Preşedintele ucrainean Volodimir Zelenski a afirmat vineri că planul său de pace, aşa-numit „plan pentru victorie”, depinde de decizii rapide ale aliaţilor Ucrainei, anul acesta, transmit Reuters şi AFP. Cu ocazia vizitei de vineri la Kiev a preşedintei Comisiei Europene, Ursula von der Leyen, Zelenski a subliniat importanţa pentru plan a susţinerii din partea preşedintelui american Joe Biden, cu care urmează să discute direct săptămâna viitoare, când va merge în SUA pentru a participa la Adunarea Generală a ONU. „Cele mai multe decizii din plan depind tocmai de el” (de Biden – n. red.). Şi de alţi aliaţi, dar sunt unele puncte care depind de bunăvoinţa şi sprijinul Statelor Unite”, a spus liderul de la Kiev, care a dat până acum puţine indicii despre conţinutul proiectului, afirmând doar că obiectivul este crearea unor condiţii de pace acceptabile pentru Ucraina, după doi ani şi jumătate de război cu Rusia. „Întregul plan se bazează pe decizii rapide ale partenerilor noştri (…) care ar trebui luate din octombrie până în decembrie, şi pe absenţa amânărilor acestor procese”, a insistat el. Zelenski va fi primit de Biden joia viitoare la Casa Albă şi va avea o întrevedere separată cu vicepreşedinta SUA, Kamala Harris. El intenţionează să se întâlnească şi cu fostul preşedinte Donald Trump, care candidează din nou din partea Partidului Republican. Preşedintele ucrainean a susţinut că doreşte să înţeleagă şi viziunea acestuia despre războiul din Ucraina.",250,plan victorie|razboi ucraina|Statele Unite|Volodimir Zelenski,Redacția,1,0,1,13,excelenta,stire_credibila,0,64e1a65598a47b01,319,
g4m_v2_00225,https://www.g4media.ro/invitatia-de-aderare-la-nato-face-parte-din-planul-de-victorie-al-kievului-anunta-seful-biroului-prezidential-ucrainean.html,"Invitația de aderare la NATO face parte din „planul de victorie” al Kievului, anunță șeful biroului prezidențial ucrainean",2024-09-24T11:41:36+00:00,g4media.ro,,"Invitația de aderare la NATO face parte din „planul de victorie” al Kievului, anunță șeful biroului prezidențial ucrainean Invitația de a adera la NATO face parte din așa-numitul „plan de victorie” al Ucrainei, a confirmat șeful Biroului prezidențial, Andri Yermak, relatează The Guardian . Președintele ucrainean Volodimir Zelenski urmează să prezinte un „plan de victorie” în război președintelui american, Joe Biden, în timpul vizitei din această săptămână în SUA. Planul, ale cărui detalii Zelenski le-a ascuns public până în prezent, pare a fi un mare impuls din partea liderului ucrainean pentru a încerca să convingă Washingtonul și alți aliați să ofere un ajutor mai mare și mai profund țării sale, într-un efort de a forța Moscova să pună capăt conflictului în condiții acceptabile pentru Kiev. Oficialii ucraineni au sugerat că Rusia ar putea fi în cele din urmă invitată la un summit pentru a discuta o rezolvare a conflictului în cadrul noului plan. „Invitarea Ucrainei la NATO face parte din planul de victorie”, a scris Yermak marți pe Telegram. Kyiv Independent a scris că Ucraina ar solicita aderarea la NATO în câteva luni, nu ani, deși acest lucru nu a fost confirmat oficial de Kiev. Yermak a declarat că planul lui Zelenski „conține o viziune clară a pașilor care trebuie făcuți pentru a asigura o pace justă și durabilă”, adăugând că acesta conține atât termeni diplomatici, cât și militari. El a spus că Ucraina trebuie să aibă avantajul tactic pe câmpul de luptă pentru ca Moscova să își oprească războiul.",250,andri yermak|invitatie aderare nato|plan victorie|presedintie ucraina|razboi ucraina,Ștefan Munteanu,1,0,1,13,excelenta,stire_credibila,0,e203a5dced61706a,376,
g4m_v2_00224,https://www.g4media.ro/ministrul-de-externe-al-lituaniei-cere-ca-ucraina-sa-poata-utiliza-fara-restrictii-armamentul-occidental.html,Ministrul de externe al Lituaniei cere ca Ucraina să poată utiliza fără restricții armamentul occidental,2024-09-27T10:12:57+00:00,g4media.ro,,"Ministrul de externe al Lituaniei cere ca Ucraina să poată utiliza fără restricții armamentul occidental Ucraina ar trebui să poată utiliza fără restricţii armamentul primit, a declarat ministrul lituanian de externe Gabrielius Landsbergis într-un interviu acordat joi agenţiei Reuters. Înarmarea ucrainenilor nu este extrem de eficientă dacă nu li se permite să folosească armele, a arătat el, adăugând că speră ca forţele Kievului să poată lovi mai în adâncime pe teritoriul rus cu mijloacele pe care Washingtonul a anunţat că le va furniza. „Obiectivul strategic care pune Ucraina în cea mai puternică poziţie posibilă cere să fie lăsaţi să utilizeze liber armamentul”, a spus Landsbergis. Ucraina insistă ca SUA şi alte ţări occidentale să autorizeze lovituri la distanţe mari, care ar contribui la contracararea atacurilor aeriene ruseşti neîntrerupte. Rusia a avertizat că orice permisiune acordată Ucrainei de a lovi cu rachete occidentale cu rază lungă de acţiune ar accentua ceea ce Moscova consideră o implicare directă a Statelor Unite şi a Europei în război şi ar declanşa o reacţie din partea forţelor ruse. Preşedintele american Joe Biden a anunţat joi un nou ajutor militar pentru Ucraina, în valoare de opt miliarde de dolari, sumă apreciată de Landsbergis ca „uriaşă”. Pachetul include livrarea primei bombe teleghidate precis, cu planare, numită Joint Standoff Weapon, cu rază de acţiune de până la 130 de km, acţionată de la o distanţă sigură. Acesta poate lovi mai departe decât alte bombe cu planare lansate din aeronave furnizate până acum de SUA. „Citesc declaraţia preşedintelui Biden.",250,armament occidental|ministru externe lituania|razboi ucraina,Redacția,1,0,1,13,excelenta,stire_credibila,0,1bcfe322598480a7,474,
g4m_v2_00223,https://www.g4media.ro/zelenski-anunta-ca-planul-sau-de-victorie-va-fi-prezentat-la-reuniunea-aliatilor-din-12-octombrie-ucraina-va-prezenta-masuri-clare-si-concrete-pentru-a-pune-capat-razboiului-de-pe-t.html,Zelenski anunță că planul său de victorie va fi prezentat la reuniunea aliaților din 12 octombrie: Ucraina va prezenta „măsuri clare și concrete” pentru a pune capăt războiului de pe teritoriul său,2024-10-05T15:07:54+00:00,g4media.ro,,"Zelenski anunță că planul său de victorie va fi prezentat la reuniunea aliaților din 12 octombrie: Ucraina va prezenta „măsuri clare și concrete” pentru a pune capăt războiului de pe teritoriul său Kievul își va prezenta planul de victorie – care prezintă „pași clari și concreți” pentru a pune capăt războiului cu Rusia – la o reuniune a aliaților săptămâna viitoare, a declarat sâmbătă președintele ucrainean Volodimir Zelenski. Ucraina va discuta planul la o întâlnire a aliaților săi din 12 octombrie, condusă de președintele american Joe Biden, la baza aeriană Ramstein din Germania, a transmis Zelenski într-o postare pe site-ul de socializare Telegram. „Vom prezenta Planul Victoriei, pași clari și concreți pentru un sfârșit just al războiului. Determinarea partenerilor și consolidarea Ucrainei este ceea ce poate opri agresiunea rusă”, a spus Volodimir Zelenski. Ucraina se apără de o invazie totală a Rusiei încă din februarie 2022. Zelenski face presiuni pentru a obține mai mult ajutor din partea aliaților și o autorizație mai largă de a utiliza arme furnizate de Occident, în timp ce rețeaua energetică a Ucrainei se apropie de colaps înaintea iernii, avansul Rusiei continuă și pe fondul amenințării că sprijinul american ar putea fi retras în cadrul unei potențiale a doua președinții a lui Donald Trump. Președintele ucrainean a discutat planul săptămâna trecută cu liderii americani, inclusiv cu Joe Biden. Zelenski a declarat atunci că planul abordează, printre altele, consolidarea capacităților de înarmare a Kievului, locul Ucrainei în arhitectura globală de securitate și cooperarea economică. Noul secretar general.",250,plan razboi Ucraina|razboi ucraina|Volodimir Zelenski|zelenski,Laura Nițulescu,1,0,1,12,excelenta,stire_credibila,0,8788cd3b55eab3dd,286,
g4m_v2_00221,https://www.g4media.ro/germania-a-anuntat-ca-va-oferi-ucrainei-un-nou-ajutor-militar-de-14-miliarde-eur-in-timpul-vizitei-lui-zelenski-liderul-ucrainean-a-vizitat-berlinul-pentru-a-si-prezenta-planul-de-pace.html,"Germania a anunțat că va oferi Ucrainei un nou ajutor militar de 1,4 miliarde EUR, în timpul vizitei lui Zelenski / Liderul ucrainean a vizitat Berlinul pentru a-și prezenta planul de pace",2024-10-11T15:13:39+00:00,g4media.ro,,"Germania a anunțat că va oferi Ucrainei un nou ajutor militar de 1,4 miliarde EUR, în timpul vizitei lui Zelenski / Liderul ucrainean a vizitat Berlinul pentru a-și prezenta planul de pace Cancelarul german Olaf Scholz a anunțat un nou ajutor militar pentru Ucraina, împreună cu sprijin pentru infrastructura energetică puternic afectată a țării, în timpul vizitei de vineri a președintelui ucrainean Volodimir Zelenski la Berlin. „Germania este cel mai puternic susținător militar al Ucrainei din Europa”, a declarat Scholz, care l-a primit pe Zelenski la finalul turneului liderului ucrainean în capitalele europene din această săptămână. „Va rămâne așa”, a adăugat Scholz. „Pot să vă asigur de asta”. Ajutorul militar în valoare totală de 1,4 miliarde de euro a fost obținut din diverse surse, inclusiv din fonduri federale neutilizate și din inițiative internaționale de strângere de fonduri. Scholz a declarat vineri că Belgia, Danemarca și Norvegia au contribuit, de asemenea, la furnizarea noului ajutor. Pachetul va include sisteme de apărare antiaeriană Skynex, tunuri antiaeriene Gepard, tancuri și obuziere pe roți, împreună cu vehicule blindate, drone, sisteme radar și proiectile de artilerie, a declarat Scholz. De asemenea, a fost promisă o finanțare de aproximativ 170 de milioane de euro pentru sistemul energetic al Ucrainei, a declarat Scholz. Zelenski s-a aflat la Berlin pentru a-i prezenta lui Scholz planul său de victorie și pentru a-l convinge să acorde un ajutor militar suplimentar, pe care liderul ucrainean îl consideră necesar pentru a forța Kremlinul să intre în negocieri de pace. În ultimele 24.",250,ajutor ucraina|razboi ucraina|zelenski|zelenski germania,Laura Nițulescu,1,0,1,12,excelenta,stire_credibila,0,560f40561f427282,354,
g4m_v2_00220,https://www.g4media.ro/cancelarul-scholz-anunta-14-miliarde-de-euro-pentru-ucraina-pana-la-sfarsitul-anului-contribuie-si-belgia-danemarca-si-norvegia.html,"Cancelarul Scholz anunţă 1,4 miliarde de euro pentru Ucraina, până la sfârşitul anului / Contribuie și Belgia, Danemarca şi Norvegia",2024-10-12T08:01:14+00:00,g4media.ro,,"Cancelarul Scholz anunţă 1,4 miliarde de euro pentru Ucraina, până la sfârşitul anului / Contribuie și Belgia, Danemarca şi Norvegia Cancelarul german Olaf Scholz a anunţat vineri, la Berlin, în ultima etapă a unui turneu al preşedintelui ucrainean Volodimir Zelenski în Europa, un ajutor în valoare de 1,4 miliarde de euro – până la sfârşitul acestui an – din partea Germaniei, Belgiei, Danemarcei şi Norvegiei, relatează Euronews, transmite News.ro. Zelenski s-a întâlnit cu Scholz după ce Guvernul german a anunţat că reduce la jumătate – începând din 2025 – ajutorul destinat Ucrainei. În prezent însă, Germania este cel mai mare susţinător al Kievului în Europa. ”Până la sfârşitul anului, cu susţinerea partenerilor noştri Belgia, Danemarca şi Norvegia, vom livra o anvelopă de aproximativ 1,4 miliarde de euro constând într-un ajutor militar”, a anunţat Olaf Scholz. Belgium, Denmark and Norway to deliver €1.4 billion aid package to Ukraine by end of year – Scholz pic.twitter.com/w3zHJpKPmu — Dan Reznik (@DanReznikWSWS) October 11, 2024 ”Anul viitor vom continua să oferim Ucrainei o susţinere militară importantă”, a anunţat el. Olaf Scholz a anunţat că ”patru miliarde de euro au fost alocate deja ajutorului bilateral direct în buget”. Volodimir Zelenski a efectuat începând de miercuri vizite în Croaţia, la Londra, Paris, Roma şi Vatican, înainte de Berlin, pentru a-şi prezenta ”planul victoriei”. El a anunţat la Berlin că vrea ca Războiul din Ucraina să se încheie în 2025. El refuză însă să vorbească despre un armistiţiu. Volodimir Zelenski efectuează acest turneu în Europa cu mai.",250,invazie rusia|razboi ucraina,Redacția,1,0,1,12,excelenta,stire_credibila,0,14ff0b8c6f491aba,301,
g4m_v2_00218,https://www.g4media.ro/zelenski-invitat-sa-si-prezinte-planul-de-victorie-la-summitul-ue.html,"Zelenski, invitat să-şi prezinte „planul de victorie” la summitul UE",2024-10-16T06:35:44+00:00,g4media.ro,,"Zelenski, invitat să-şi prezinte „planul de victorie” la summitul UE Preşedintele Consiliului European, Charles Michel, a anunţat marţi că l-a invitat pe preşedintele ucrainean Volodimir Zelenski să-şi prezinte „planul de victorie” pentru înfrângerea Rusiei în cadrul unui summit UE săptămâna aceasta. Zelenski caută să obţină sprijinul aliaţilor occidentali ai Kievului, în timp ce invazia Ucrainei de către Rusia intră în al treilea an. Pe reţelele de socializare, Charles Michel a spus că l-a invitat pe Zelenski „la summitul Consiliului European joi, 17 octombrie, pentru a face un bilanţ al ultimelor evoluţii ale războiului Rusiei împotriva Ucrainei şi pentru a-şi prezenta planul de victorie”. Sprijinul militar pentru Kiev şi consolidarea sectorului energetic al Ucrainei, deja afectat, se află printre subiectele de pe agenda reuniunii liderilor celor 27 de ţări ale Uniunii Europene care va avea loc joi la Bruxelles. Săptămâna trecută, Zelenski a vizitat rapid capitale europene, în special Berlin, Londra, Paris şi Roma, în timp ce ţara sa se confruntă cu o a treia iarnă de război.",167,invitatie prezentare|plan victorie|razboi ucraina|summit ue|Volodimir Zelenski,Redacția,1,0,1,12,excelenta,stire_credibila,0,45ecad05f9f6fbc0,167,
