id,text,label,sursa,an,luna,titlu,url,hash_continut
g4m_v1r_00718,"Premierul maghiar Viktor Orbán: „Dacă aveți bani, și UE are, nu-i trimiteți în Ucraina” Premierul Ungariei, Viktor Orbán, a cerut Uniunii Europene să nu mai trimită bani Ucrainei și să-i folosească pentru a sprijini economia europeană, în cadrul unui summit informal al Celor 27 dedicat competitivității Viktor Orbán a spus că economia UE trece printr-o recesiune și a propus o soluție în trei pași. „Avem nevoie de pace, deoarece în timpul războiului economia este blocată și nu poate crește. Războiul este dăunător pentru economie, așa că trebuie să obținem pacea cât mai curând posibil”, a declarat el. Prim-ministrul ungar a mai afirmat că o parte a soluției ar fi încetarea sprijinului acordat Ucrainei pentru autoapărare împotriva agresiunii rusești. „Dacă aveți bani, și UE are, nu ar trebui să-i trimiteți în altă parte dacă încă aveți nevoie de ei. De exemplu, nu-i trimiteți în Ucraina”, a spus Viktor Orbán. El a spus, de asemenea, că trebuie redus costul energiei pentru Europa. „Principala problemă pentru companiile noastre este prețul energiei, așa că trebuie să-l reducem. Trebuie să reducem prețurile.”, a declarat Viktor Orbán în fața jurnaliștilor. Declarațiile sale au loc în contextul unei campanii electorale intense din Ungaria, înaintea alegerilor parlamentare din aprilie, când guvernul său se confruntă cu opoziția partidului Tisza. Orbán a spus încă de dinainte că este împotriva unei eventuale aderări a Ucrainei la UE, argumentând că decizia ar provoca instabilitate și ar afecta economia europeană. Weekendul trecut, el a afirmat că Ucraina este un „dușman al Ungariei”, invocând.",0,g4media,2026,2,"Premierul maghiar Viktor Orbán: „Dacă aveți bani, și UE are, nu-i trimiteți în Ucraina”",https://www.g4media.ro/premierul-maghiar-viktor-orban-daca-aveti-bani-si-ue-are-nu-i-trimiteti-in-ucraina.html,34ff31928487b574
d24_v1_2226473,"Germania a primit cererea Poloniei de a trimite tancuri Leopard Ucrainei. Germania a primit cererea oficială a Poloniei de a reexporta tancuri Leopard 2 către Ucraina, a anunţat marţi ministrul polonez al apărării. Varşovia a crescut constant presiunea asupra Berlinului pentru a-şi da aprobarea, amenințând chiar că va livra aceste tancuri Ucrainei fără aprobarea Germaniei. Ucraina vrea Leopard 2 de fabricaţie germană, unul dintre tancurile occidentale utilizate pe scară largă, pentru a o ajuta să pătrundă prin liniile ruse şi recaptura teritoriu în acest an. Germania, a cărei aprobare este necesară pentru reexporturile de tancuri Leopard, ezită, temându-se că va determina Moscova să escaladeze conflictul. „Germanii au primit deja cererea noastră pentru permisiunea de a transfera tancurile Leopard 2 în Ucraina”, a scris Mariusz Blaszczak pe Twitter, potrivit Reuters, preluată de Agerpres. Setarile tale privind cookie-urile nu permit afisarea continutul din aceasta sectiune. Poti actualiza setarile modulelor coookie direct din browser sau de aici – e nevoie sa accepti cookie-urile social media „De asemenea, fac apel către partea germană să se alăture coaliţiei ţărilor care sprijină Ucraina cu tancuri Leopard 2”, a adăugat el. „Aceasta este cauza noastră comună, deoarece securitatea întregii Europe este în joc!”, a mai scris el. Berlinul a spus că este dispus să acţioneze rapid dacă există un consens între aceşti aliaţi. Duminică, ministrul german de externe Annalena Baerbock a declarat că Berlinul nu va sta în calea Poloniei dacă ar face cererea, iar luni, şeful politicii externe a Uniunii Europene, Josep Borrell, a spus că",0,digi24,2023,1,Germania a primit cererea Poloniei de a trimite tancuri Leopard Ucrainei,https://www.digi24.ro/stiri/externe/germania-a-primit-cererea-poloniei-de-a-trimite-tancuri-leopard-ucrainei-2226473,bf93548a109cd0b6a65d14fb1d34515bad0ba4f1
g4m_v2_00158,"Elena Lasconi: România e casa noastră, haideți să nu-i dăm foc, să nu o oferim rușilor Elena Lasconi, candidata USR la alegerile prezidențiale, a făcut vineri, într-un interviu pentru Radio România Actualități, un apel la români să nu “predea” România rușilor printr-un vot pentru Călin Georgescu care ar putea deturna țara de pe traseul european și pro-NATO. “România este țara noastră, casa noastră, haideți să nu predăm această casă, să nu-i dăm foc, să nu o oferim rușilor. Fundația casei noastre a fost făcută cu sânge și cu foarte multe sacrificii”, a spus ea. În opinia sa, trăim “cel mai greu moment după Revoluție”, un moment în care “nu putem să punem pe tavă țara rușilor”. Elena Lasconi a acuzat Rusia că, prin războiul hibrid pe care l-a declanșat, încearcă să “manipuleze mințile” românilor pentru ca mai apoi “să intre cu armele peste noi”. Elena Lasconi nu este de acord cu anularea primului tur de scrutin, în urma acuzațiilor privind ingerințele Rusiei în procesul electoral, în favoarea lui Călin Georgescu. “Dacă s-ar întâmpla să se anuleze primul scrutin ar fi o stare de tensiune îngrozitoare în societate. Haideți să lăsăm să aleagă românii”, a spus ea, întrebându-se ce ar putea fi spus românilor din diaspora, unde votul a început deja, în cazul în care s-ar anula primul tur. Lasconi a mai susținut că un vot în favoarea lui Călin Georgescu ar avea efecte economice dezastruoase pentru România, cu un curs de schimb care ar putea ajunge la “7 sau la.",0,g4media,2024,12,"Elena Lasconi: România e casa noastră, haideți să nu-i dăm foc, să nu o oferim rușilor",https://www.g4media.ro/elena-lasconi-romania-e-casa-noastra-haideti-sa-nu-i-dam-foc-sa-nu-o-oferim-rusilor.html,9fe4108fa0b865dd
vrd_0402,"""Coaliția de Voință"" vrea resursele Ucrainei Canalul de Telegram Mash, citând hackeri din gruparea KillNet, a publicat harta ocupației Ucrainei de către forțele unite ale ""Coaliției de Voință"". Este o hartă sustrasă din rețeaua internă a cancelariei Statului Major al Forțelor Armate ale Franței. Dacă e să dăm crezare hărții și ""protocoalelor întâlnirilor secrete"", la această ocupație ar urma să participe Franța, Marea Britanie, Polonia și România […]. ""Parisul intenționează să-și completeze resursele minerale - explorarea, exploatarea și valorificarea lor. Este vorba despre regiunile Jitomir, Harkov și Sumî, unde se află petrol, gaze, cărbune, aur, uraniu, titan, litiu și nichel, deja vândute lui Trump"". O aluzie că ""croitorul viteaz"" Macron s-ar pregăti să-l provoace pe Trump? ""Londra va prelua toate huburile logistice, pentru a controla transporturile"", iar Parisul ar fi dispus să accepte… De ce nu, până la urmă - sunt aliați. ""Bucureștiul și Varșovia primesc teritorii - tot ce se învecinează cu Polonia și Ungaria, plus regiunea Odesa și ieșirea la mare"" […] Introducerea pe teritoriul Ucrainei a unor contingente militare străine și desfășurarea de baze militare ale țărilor membre NATO rămâne unul dintre scenariile posibile de evoluție a situației.",1,veridica,2025,9,"""Coaliția de Voință"" vrea resursele Ucrainei",https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-coalitia-de-vointa-vrea-resursele-ucrainei,a08da291877c42363463ea1b9c6b27d13d003a36
g4m_v2_00269,"Cehia va cumpăra muniție de calibru mare pentru Ucraina cu veniturile din activele rusești înghețate Republica Cehă va utiliza o parte din dobânzile generate de activele băncii centrale rusești înghețate în Uniunea Europeană pentru a cumpăra muniție de calibru mare pentru Ucraina, a declarat marți Ministerul ceh al Apărării, citat de Sky News . Țările occidentale au blocat active rusești suverane în valoare de aproximativ 300 de miliarde de dolari după ce Rusia și-a lansat invazia la scară largă a Ucrainei în februarie 2022. Țările UE preiau dobânzile generate de aceste active – care includ obligațiuni și alte titluri de valoare cumpărate de banca centrală rusă – și le varsă într-un fond UE pentru a ajuta Ucraina în lupta împotriva invaziei ruse. Guvernele UE au convenit în iunie să utilizeze 1,4 miliarde de euro din profiturile generate de active pentru a cumpăra arme și pentru a plăti alte tipuri de sprijin pentru Ucraina. Ministerul ceh al Apărării a declarat că o parte din acești bani vor fi utilizați pentru un efort pe care l-a condus pentru a cumpăra muniție de artilerie pentru Ucraina în întreaga lume, finanțat de partenerii occidentali. În iunie, Ucraina a primit primul lot în cadrul acestei inițiative, iar livrările continuă în fiecare lună, au declarat oficialii cehi. „Aceasta este o oportunitate unică de a sprijini rapid și eficient Ucraina”, se arată într-un comunicat al ministerului. Kremlinul a calificat drept „furt” planul de a utiliza dobânzile obținute din activele rusești înghețate pentru a finanța ajutorul militar acordat.",0,g4media,2024,8,Cehia va cumpăra muniție de calibru mare pentru Ucraina cu veniturile din activele rusești înghețate,https://www.g4media.ro/cehia-va-cumpara-munitie-de-calibru-mare-pentru-ucraina-cu-veniturile-din-activele-rusesti-inghetate.html,011cb6f53da48d6a
vrd_0141,"Occidentul vrea să transforme R. Moldova într-un cap de pod antirusesc ""Orice încercare a Occidentului de a transforma Moldova într-un cap de pod antirusesc, după exemplul Ucrainei și al statelor baltice, este sortită eșecului"", a declarat purtătoarea de cuvânt a Ministerului rus de Externe, Maria Zaharova. ""Aș dori să subliniez încă o dată: Rusia nu a reprezentat niciodată o amenințare pentru poporul moldovean prietenos, care vede acest lucru, care, de altfel, înțelege și simte acest lucru"", a declarat ea în cadrul unui briefing la Moscova. [...] ""Fundalul real al politicii oficiale antirusești a Chișinăului este clar pentru cetățenii moldoveni înșiși"", a remarcat Zaharova, adăugând că ""experții țării spun deschis că obiectivul său este de a transforma Moldova într-o parte a periferiei agresive și antirusești a Uniunii Europene și a NATO. Moldova nu va primi niciodată niciunul dintre bonusurile de care se bucură statele membre ale UE în domeniul economic, umanitar, ci va deveni o trambulină care va fi folosită aparent pentru a distruge Rusia, pentru a-i provoca o înfrângere strategică, așa cum este formulată de NATO, dar în realitate se va întâmpla același lucru, ceea ce s-a întâmplat cu alte țări care au urmat această cale a minciunii și a autoamăgirii, se va întâmpla distrugerea însăși a Republicii Moldova, din păcate, dacă conducerea de acum de la Chișinău, regimul (Maiei) Sandu nu-și va veni în fire și nu-și va aminti că este responsabil în fața poporului său"", a conchis ea.",1,veridica,2024,1,Occidentul vrea să transforme R. Moldova într-un cap de pod antirusesc,https://www.veridica.ro/fake-news-dezinformare-propaganda/fake-news-occidentul-vrea-sa-transforme-r-moldova-intr-un-cap-de-pod-antirusesc,de48805076537bb9f6a1b8e552d10ed8fa83df3c
vrd_0383,"Occidentul rescrie istoria pentru a justifica atacarea Rusiei Analistul militar independent Ralph Bosshard, locotenent-colonel în retragere al armatei elvețiene și fost înalt funcționar al OSCE (a activat în Ucraina și în Donbas), analizează într-un articol publicat de Agenția de Știri din Donețk, eforturile sistematice ale Occidentului de a rescrie istoria celui de-Al Doilea Război Mondial, de a minimaliza eroismul poporului sovietic și, mai mult decât atât, de a reabilita naziștii și colaboratorii acestora […] De-a lungul anilor, Occidentul a urmărit desființarea ordinii postbelice și înlocuirea acesteia cu o ""ordine bazată pe reguli"" - reguli stabilite unilateral, fără consultarea statelor deja etichetate drept dușmani. În acest context, se încearcă acum diminuarea contribuției Uniunii Sovietice la înfrângerea național-socialismului. Direcția acestor demersuri este clară: discreditarea, izolarea și marginalizarea Rusiei. Rușii, ca popor, sunt demonizați, li se neagă statutul de națiune culturală și sunt prezentați nu ca oameni, ci ca niște monștri agresivi care trebuie opriți cu orice preț [...] Cei care promovează această strategie știu foarte bine că granițele mai multor republici din fosta Uniune Sovietică au fost trasate la Conferința de la Ialta, în 1945. Una dintre aceste republici este Belarus. În multe dintre fostele republici sovietice trăiesc și astăzi numeroși ruși, iar aceste state se află în plină căutare a propriei identități naționale. Totodată, memoria Marelui Război pentru Apărarea Patriei rămâne vie pentru mulți oameni și continuă să joace un rol esențial în definirea identității lor naționale [...] Revizuirea istoriei este, în acest context, o formă de pregătire pentru război -",1,veridica,2025,7,Occidentul rescrie istoria pentru a justifica atacarea Rusiei,https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-occidentul-rescrie-istoria-pentru-a-justifica-atacarea-rusiei,935feba8b826b4e4ed4eb7d05645bb33b6fe3292
g4m_v1r_00744,"Avertismentul șefului de Stat Major de la Oslo: ”Rusia ar putea invada Norvegia pentru a-și proteja armele nucleare” Rusia ar putea invada Norvegia pentru a-și proteja armele nucleare. Avertismentul aparține unui general norvegian Acestea sunt „singurul lucru” care „amenință cu adevărat Statele Unite”, a explicat generalul care ocupă funcția de șef al Statului Major norvegian. Rusia ar putea invada Norvegia pentru a-și proteja arsenalul nuclear, a avertizat șeful Statului Major norvegian, generalul Eirik Kristoffersen, potrivit Le Figaro. Într-un interviu acordat publicației The Guardian, generalul Eirik Kristoffersen a declarat că „armele nucleare” ale Rusiei sunt „singurul lucru” care „amenință cu adevărat Statele Unite”. De aceea, Norvegia nu poate exclude posibilitatea unei invazii rusești. Practic, Moscova ar putea fi tentată să intervină în extremul nord al Norvegiei pentru a-și securiza arsenalul nuclear. „Nu excludem faptul că anexarea teritorială de către Rusia face parte din planul lor de a-și proteja propriul arsenal nuclear, care este singurul lucru pe care îl mai dețin și care amenință cu adevărat Statele Unite”, a declarat generalul. Fără a menționa un proiect de cucerire comparabil cu cel desfășurat în Ucraina, șeful armatei norvegiene subliniază că Peninsula Kola, situată foarte aproape de granița cu Norvegia, concentrează o parte semnificativă a arsenalului nuclear al Rusiei. Acolo se află submarine nucleare, rachete și aeronave cu capacitate nucleară. Aceste arme ar putea fi decisive în cazul unei confruntări cu NATO în timpul unui potențial conflict. Numit în 2020, mandatul lui Eirik Kristoffersen a fost marcat de războiul din Ucraina, care a dus.",0,g4media,2026,2,Avertismentul șefului de Stat Major de la Oslo: ”Rusia ar putea invada Norvegia pentru a-și proteja armele nucleare”,https://www.g4media.ro/avertismentul-sefului-de-stat-major-de-la-oslo-rusia-ar-putea-invada-norvegia-pentru-a-si-proteja-armele-nucleare.html,92aa572f5cf91bb5
vrd_0169,"Guvernarea de la Chișinău impune integrarea europeană a Moldovei Politicianul moldovean de opoziție, Ilan Șor, a declarat pe canalul său de Telegram că Parlamentul a trădat interesele locuitorilor țării prin adoptarea unei declarații privind integrarea europeană, demonstrând astfel că este gata să impună aderarea la UE. Parlamentul moldovean a aprobat joi o declarație privind integrarea europeană, în care deputații fac apel la toată societatea și forțele politice să se unească în jurul ideii de aderare a republicii la UE. ""Partidul Acțiune și Solidaritate a trădat interesele cetățenilor moldoveni. Aceștia și-au consfințit venalitatea într-o bucată de hârtie, pe care au numit-o ‚declarație privind integrarea europeană'. Ieri, în cadrul unei ședințe parlamentare, pasiștiii au împins această ‚declarație', insultând nu doar deputații opoziției, ci și pe toți locuitorii țării noastre... Aceasta este o demonstrație a modului în care ei le vor impune oamenilor Uniunea lor Europeană"", a scris Șor. Potrivit acestuia, politica externă a Republicii Moldova nu trebuie să fie orientată doar într-o singură direcție, țara poate coopera cu diverși parteneri. NARAȚIUNE: Autoritățile de la Chișinău îi impun populației integrarea europeană europeană. CONTEXT/ETOS LOCAL: Parlamentul Republicii Moldova a adoptat la 21 martie o declarație politică pentru integrarea europeană a țării . Documentul, unul politic, fără putere juridică, menționează că ""doar aderarea Republicii Moldova la Uniunea Europeană va asigura viitorul țării în calitate de stat suveran, neutru, integru și democratic, iar calea ireversibilă de integrare și aderare europeană este proiect de prioritate națională al Republicii Moldova"". Declarația a fost votată de deputații majoritari ai",1,veridica,2024,3,Guvernarea de la Chișinău impune integrarea europeană a Moldovei,https://www.veridica.ro/fake-news-dezinformare-propaganda/fake-news-guvernarea-de-la-chisinau-impune-integrarea-europeana-a-moldova,9bfa77abc6c306a8c07f6fd2741d2539429a94b4
g4m_v2_00036,"Trump spune că ar dori să cunoască planurile Kievului privind rachetele Tomahawk înainte de a le furniza Ucrainei Președintele SUA, Donald Trump, a declarat că ar dori să știe ce intenționează Ucraina să facă cu rachetele Tomahawk fabricate în SUA înainte de a accepta să le furnizeze, deoarece nu dorește să agraveze războiul Rusiei împotriva Ucrainei, potrivit The Guardian . Președintele ucrainean Volodimir Zelenski a cerut SUA să vândă rachete Tomahawk țărilor europene care le-ar trimite ulterior Ucrainei. Rachetele Tomahawk au o rază de acțiune de 2.500 km, ceea ce ar aduce Moscova în raza de acțiune a arsenalului Ucrainei, dacă Kievul ar primi aceste arme. Întrebat luni de reporterii de la Casa Albă dacă a decis să furnizeze Ucrainei rachete Tomahawk, Trump nu a exclus această posibilitate. „Cred că vreau să aflu ce vor face cu ele. Aș pune câteva întrebări. Nu intenționez să escaladez conflictul.” Potrivit agenției Reuters, Donald Trump a folosit expresia „sort of” (un fel de, într-un anumit sens) când a vorbit despre luarea deciziei privind livrarea de rachete Tomahawk.",0,g4media,2025,10,Trump spune că ar dori să cunoască planurile Kievului privind rachetele Tomahawk înainte de a le furniza Ucrainei,https://www.g4media.ro/trump-spune-ca-ar-dori-sa-cunoasca-planurile-kievului-privind-rachetele-tomahawk-inainte-de-a-le-furniza-ucrainei.html,011c2bc5bcab4080
d24_v1_2837841,"Zelenski demite un general de top, după o plângere a unui comandant Azov. ""A ucis mai mulți ucraineni decât orice general rus"". Volodimir Zelenski l-a înlocuit din funcție pe Yurii Sodol, unul dintre generalii de top ai forțelor armate ucrainene. Decizia vine în contextul în care unul dintre comandanții Brigăzii Azov a cerut anchetarea unui general despre care spunea, fără a-i face numele public, că „a ucis mai mulți soldați ucraineni decât orice general rus”, scrie Kyiv Independent. Decizia a fost anunțată azi de Zelenski. Președintele Ucrainei a anunțat că în locul lui Sodol l-a numit pe generalul de brigadă Andrii Hnatov. Locotenent-colonelul Bohdan Krotevych, unul dintre comandanții Brigăzii Azov , a declarat în 23 iunie că a depus o plângere oficială la Biroul de Investigații de Stat în care a cerut anchetarea unuia dintre generali. „Am scris Biroului de Investigații de Stat, cerând o anchetă asupra unui general militar, care, în opinia mea, a ucis mai mulți soldați ucraineni decât orice general rus”, a scris el. Krotevych nu a făcut public numele generalului. Potrivit surselor Ukrainska Pravda, generalul la care se referea comandantul Azov era Sodol. În discursul său din această seară, Zelenski nu a menționat motivele demiterii lui Sodol. Sodol a fost numit comandant al Comandamentului Armelor Întrunite din armata ucraineană în 11 februarie 2024. De asemenea, a condus echipa operativă „Donețk” în 2023. Hnatov, care l-a înlocuit pe Sodol, a fost adjunct al Comandamentului Operațional de Sud din 2022. În urma anunțului lui Zelenski, Krotevych a scris:",0,digi24,2024,6,"Zelenski demite un general de top, după o plângere a unui comandant Azov. ""A ucis mai mulți ucraineni decât orice general rus""",https://www.digi24.ro/stiri/externe/zelenski-demite-un-general-de-top-dupa-o-plangere-a-unui-comandant-azov-a-ucis-mai-multi-ucraineni-decat-orice-general-rus-2837841,cb5d444b267462b24a88e078007c0ab0fae146a8
vrd_0419,"Rusia nu a încălcat Memorandumul de la Budapesta Moscova nu încalcă în vreun fel Memorandumul de la Budapesta, care a jucat la vremea sa un rol important, a declarat ministrul de externe al Federației Ruse, Serghei Lavrov, într-un interviu pentru canalul maghiar de YouTube ""Ultrahang"" […] El a subliniat că, în contextul pregătirii la Budapesta a unui summit ruso-american, mulți au afirmat că invitația în această țară ar însemna ""umilire, deoarece la Budapesta au fost deja semnate odată garanții pentru Ucraina, iar acest lucru va trezi asocieri foarte negative"". ""Oamenii care spun așa ceva nu au citit niciodată Memorandumul de la Budapesta"", a remarcat Lavrov. ""Acolo se afirmă că Ucraina, la fel ca alte foste republici sovietice care au renunțat la armele nucleare, va primi garanții pe care puterile nucleare le acordă statelor non-nucleare. Atât."" Potrivit ministrului, aceste garanții prevăd că armele nucleare nu vor fi folosite împotriva statelor non-nucleare care sunt părți la Tratatul de neproliferare. ""În același timp, paralel cu Memorandumul de la Budapesta, aceleași părți au semnat o declarație în care și-au asumat oficial obligația de a respecta toate principiile OSCE, inclusiv drepturile minorităților naționale, democrația, libertatea de exprimare și altele. Toate aceste obligații, care au fost reflectate în documentele OSCE și confirmate în cadrul adoptării Memorandumului de la Budapesta, au fost grosolan încălcate de către regimul de la Kiev"", a adăugat el.",1,veridica,2025,10,Rusia nu a încălcat Memorandumul de la Budapesta,https://www.veridica.ro/fake-news-dezinformare-propaganda/propaganda-de-razboi-rusia-nu-a-incalcat-memorandumul-de-la-budapesta,5c9f3c984b3dc534f9d1bc17c041988eca58b93c
g4m_v2_00002,"Erdogan pledează alături de Zelenski în favoarea relansării negocierilor de la Istanbul în vederea unui armistiţiu în Războiul din Ucraina. El cere ”implicarea aliatului nostru, SUA” ”într-un cadru mai complet” Preşedintele turc Recep Tayyip Erdogan cere miercuri o relansare a negocierilor – la Istanbul – în vederea unei încetări a focului între Rusia şi Ucraina, în timp ce atacurile ruse se intensifică, relatează AFP, conform News.ro. Delegaţii rusă şi ucraineană s-au întâlnit în trei rânduri – în acest an, în mai iulie şi iulie – la Istanbul, pe malul Stâmtorii Bosfor. ”Într-o vreme în care efectele distrugătoare ale războiului de agravează pentru ambele părţi, noi apreciem că negocierile de la Istanbul constituie o iniţiativă importantă în vederea unei soluţii diplomatice”, a declarat şeful statului turc, la primirea la Ankara a omologului său ucrainean Volodimir Zelenski. Recep Tayyip Erdogan citează ”în special creşterea atacurilor împotriva infrastructurilor energetice şi pierderile umane care rezultă din ele şi antrenează distrugeri ireparabile ambelor părţi”. ”Revitalizarea procesului de la Istanbul printr-un cadru mai complet – un cadru capabil să trateze probleme de-acum acute – ar fi benefică”, a subliniat preşedintele turc. ”Suntem mereu pregătiţi să discutăm propuneri cu Rusia, pentru a activa armistiţiul şi a deschide calea unei păci durabile”, a continuat el. Şeful statului turc a subliniat că i-ar ”plăcea de asemenea implicarea aliatului nostru, Statele Unite, în proces”.",0,g4media,2025,11,"Erdogan pledează alături de Zelenski în favoarea relansării negocierilor de la Istanbul în vederea unui armistiţiu în Războiul din Ucraina. El cere ”implicarea aliatului nostru, SUA” ”într-un cadru mai complet”",https://www.g4media.ro/erdogan-pledeaza-la-ankara-alaturi-de-zelenski-in-favoarea-relansarii-negocierilor-de-la-istanbul-in-vederea-unui-armistitiu-in-razboiul-din-ucraina-el-cere-implicarea-aliatului-nostru-s.html,8fdd604661e8d3a9
g4m_v2_00123,"Şefa Comisiei Europene avertizează că o Ucraină înfrântă va slăbi nu doar UE, ci şi SUA Preşedinta Comisiei Europene, Ursula von der Leyen, a avertizat vineri că înfrângerea Ucrainei va slăbi nu doar Uniunea Europeană, ci şi SUA, afirmându-şi dorinţa de a colabora cu Washingtonul pentru a obţine o pace „justă şi durabilă”, potrivit EFE. „O Ucraină înfrântă va slăbi Europa, dar va slăbi şi SUA. Aceasta va intensifica provocările din regiunea indo-pacifică şi va ameninţa interesele noastre comune”, a declarat înaltul oficial al UE în discursul său la Conferinţa de securitate de la Munchen. Conducătorii „autoritari din lumea întreagă urmăresc îndeaproape să vadă dacă există impunitate atunci când îţi invadezi vecinul şi încalci frontierele internaţionale sau dacă există măsuri reale de descurajare”, a afirmat Ursula von der Leyen, şi din acest motiv „este atât de important să avem un rezultat bun”. Potrivit ei, „Ucraina îşi doreşte pacea mai mult decât oricine altcineva”, iar preşedintele acestei ţări, Volodimir Zelenski, „este dispus să lucreze pentru o pace care să onoreze sacrificiul ţării sale şi al compatrioţilor săi morţi”. Ea a subliniat că trebuie să fie o pace „justă şi durabilă, astfel încât ororile din ultimii ani să nu se mai repete niciodată”. Pe de altă parte, Von der Leyen a afirmat că preşedintele rus Vladimir Putin „trebuie să arate că nu este în interesul său să prelungească acest război” şi „să demonstreze că a renunţat la ambiţia sa de a distruge Ucraina”. „Ucraina are nevoie de o pace prin forţă. Europa.",0,g4media,2025,2,"Şefa Comisiei Europene avertizează că o Ucraină înfrântă va slăbi nu doar UE, ci şi SUA",https://www.g4media.ro/sefa-comisiei-europene-avertizeaza-ca-o-ucraina-infranta-va-slabi-nu-doar-ue-ci-si-sua.html,87bb3c90bf7cb44e
g4m_v2_00049,"Ucraina a atacat una dintre cele mai mari rafinării din Rusia, aflată la 900 km depărtare de graniță O rafinărie aparţinând companiei petroliere Bashneft a luat foc în republica rusă Başchiria, pe râul Volga, în urma unui atac cu drone, au anunţat sâmbătă oficiali citaţi de AFP, Reuters şi dpa. Potrivit guvernatorului regional Radîi Habirov, rafinăria, una din cele mai mari din Rusia, a fost vizată de cel puţin două drone, dintre care una a căzut în incinta acesteia. „Facilitatea de producţie a fost uşor avariată şi a izbucnit un incendiu, care este în prezent stins”, a notat el, precizând că nu sunt victime. Atacurile cu drone asupra instalaţiilor petroliere ruseşti au devenit o caracteristică obişnuită a strategiei de apărare a Ucrainei, menită să perturbe aprovizionarea cu combustibil militar şi să taie o sursă cheie de venit pentru finanţarea războiului. O schimbare recentă însă este că astfel de atacuri au loc în cursul zilei şi în adâncul teritoriului rus. Başchiria, sau Republica Başcortostan, se află la aproximativ 900 de kilometri de graniţa cu Ucraina.",0,g4media,2025,9,"Ucraina a atacat una dintre cele mai mari rafinării din Rusia, aflată la 900 km depărtare de graniță",https://www.g4media.ro/una-dintre-cele-mai-mari-rafinarii-din-rusia-aflata-la-900-km-de-granita-lovita-de-ucraina-in-urma-unui-atac-cu-drone.html,1580453ce8d99cd3
d24_v1_2827973,"Ceva se întâmplă în Crimeea: Ucrainenii distrug antiaeriana rusă și par a pregăti terenul pentru F-16. Moscova apelează la „Prometeu”. Cel puțin trei sisteme antiaeriene cu rază lungă rusești staționate în Crimeea au fost atacate zilele trecute de trupele ucrainene. Distrugerea ori avarierea acestor sisteme afectează capacitatea militară a Rusiei în peninsula Crimeea și ar crea breșe importante în „bula” de apărare antiaeriană a armatei ruse din regiune. Creșterea bruscă a frecvenței acestor atacuri sugerează inclusiv intenția Kievului de a „deschide un culoar” de acțiune pentru avioanele F-16, despre care oficialii militari ucraineni au anunțat deja că vor intra în luptă spre sfârșitul lunii iunie - începutul lunii iulie. Mosova a decis trimiterea în zonă a celui mai avansat - și aparent singurul din dotare - sistem antiaerian și antirachetă din dotarea armatei ruse: S-500 „Prometeu”. Până acum, din sursele OSINT (bazate pe informații din surse deschise), Digi24.ro a identificat următoarele ținte lovite de ucraineni: baza aeriană Belbek (lângă Sevastopol, sud-vestul peninsulei Crimeea), baza Djankoi (centru-nord) și Ciornomorske și Ievpatoria (vest). Unitățile lovite fac parte din Divizia 31 Apărare Antiaeriană (parte a Armatei 4 Aeriană și Antiaeriană), staționată în Crimeea. Ucrainenii au atacat bazele rusești cu rachete ATACMS, cu rază de 300 de kilometri, care pot fi lansate de vehiculelel HIMARS. Cel puțin 10 astfel de rachete , cu muniții cu dispersie, au fost folosite în atacuri. De asemenea, armata ucraineană a publicat o înregistrare video care arată distrugerea unui centru de comandă de ultimă generație rusesc de către o",0,digi24,2024,6,AnalizăCeva se întâmplă în Crimeea: Ucrainenii distrug antiaeriana rusă și par a pregăti terenul pentru F-16. Moscova apelează la „Prometeu”,https://www.digi24.ro/stiri/externe/ceva-se-intampla-in-crimeea-ucrainenii-distrug-antiaeriana-rusa-si-par-a-pregati-terenul-pentru-f-16-moscova-apeleaza-la-prometeu-2827973,7f4161eee0c4ab77a69812726b9e8dec79fe4f94
g4m_v2_00625,"Kremlinul susține că nu a avut niciun contact cu Trump pe tema Ucrainei Kremlinul nu a avut niciun contact cu candidatul la președinția SUA, Donald Trump, cu privire la soluționarea conflictului din Ucraina, a declarat astăzi un oficial rus, relatează Sky News . Purtătorul de cuvânt al Kremlinului, Dmitri Peskov, a declarat că liderii ruși nu au nicio idee despre modul în care Trump plănuiește să rezolve această problemă în cazul victoriei sale. Trump, care a fost susținut aseară de rivalul republican Ron DeSantis, nu s-a angajat să trimită arme în această țară și și-a exprimat în mod constant admirația pentru Vladimir Putin. Într-un interviu recent, el și-a exprimat, de asemenea, îngrijorarea că „dăm atât de mult echipament… nu avem muniție pentru noi înșine”.",0,g4media,2024,1,Kremlinul susține că nu a avut niciun contact cu Trump pe tema Ucrainei,https://www.g4media.ro/kremlinul-sustine-ca-nu-a-avut-niciun-contact-cu-trump-pe-tema-ucrainei.html,d9efd2385edb672e
